"KINGSBRIDGE (BANK HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.97,4.88,5.86,2.89,5.78,7.25,,,,,,
February,0.85,0.23,3.45,8.17,1.97,5.43,,,,,,
March,4.28,2.46,3.48,2.60,2.09,0.40,,,,,,
April,4.63,0.83,5.13,4.38,3.43,2.50,,,,,,
May,2.06,3.21,1.85,2.77,5.04,,,,,,,
June,2.68,0.07,0.97,0.31,1.71,,,,,,,
July,5.29,0.53,5.17,1.73,5.27,,,,,,,
August,1.55,2.89,4.45,2.37,3.32,,,,,,,
September,2.36,1.02,2.96,4.60,4.49,,,,,,,
October,3.52,1.80,2.06,6.26,10.44,,,,,,,
November,2.28,3.07,3.08,2.39,4.68,,,,,,,
December,7.25,1.78,7.42,4.86,5.64,,,,,,,
Total,44.72,22.77,45.88,43.33,53.86,,,,,,,
Calc annual,44.72,22.77,45.88,43.33,53.86,15.58,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
