"HORBURY HIGHFIELDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3230,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.57,3.17,2.96,1.04,1.58,2.16,2.59,1.15,4.22,0.74,3.57,
February,2.62,0.13,2.44,4.78,0.81,3.70,1.56,1.35,2.89,0.48,0.67,
March,1.81,0.80,1.61,1.70,0.37,0.94,0.86,2.24,2.33,0.17,2.84,
April,2.79,0.98,2.77,1.83,1.25,2.74,1.13,2.56,0.87,0.80,2.14,
May,3.64,1.14,1.24,2.94,4.15,3.19,2.74,1.82,2.35,1.04,1.24,
June,1.75,0.21,1.64,0.66,1.66,0.07,2.37,2.43,3.65,1.34,1.50,
July,5.37,0.68,3.58,3.68,2.49,1.04,2.41,5.16,0.92,2.25,5.23,
August,1.19,4.38,5.98,2.87,2.81,2.26,3.25,4.84,3.15,2.50,3.43,
September,1.64,0.74,4.56,1.84,2.14,2.69,1.33,4.26,0.52,0.80,4.37,
October,1.63,1.26,0.79,1.69,3.25,2.78,3.07,2.22,4.53,2.39,2.80,
November,1.14,1.97,1.40,3.10,1.89,1.81,3.89,3.19,3.42,4.12,2.29,
December,1.68,3.55,2.14,1.25,2.01,3.34,0.69,1.70,1.58,5.10,1.38,
Total,28.83,19.01,31.11,27.38,24.41,26.72,25.89,32.92,30.43,21.73,31.46,
Calc annual,28.83,19.01,31.11,27.38,24.41,26.72,25.89,32.92,30.43,21.73,31.46,
Difference,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,
