"TENBURY ST MICHAELS OBSERVATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.63,2.86,3.32,1.62,,,,,,,,
February,1.08,0.33,3.62,6.44,,,,,,,,
March,3.09,1.51,2.92,1.38,,,,,,,,
April,4.98,1.31,2.23,2.28,,,,,,,,
May,2.50,0.92,1.08,1.61,,,,,,,,
June,2.48,0.30,0.90,0.27,,,,,,,,
July,4.43,0.55,3.08,,,,,,,,,
August,1.27,3.61,2.11,,,,,,,,,
September,2.35,0.81,1.89,,,,,,,,,
October,3.01,2.15,0.47,,,,,,,,,
November,0.88,2.13,1.25,,,,,,,,,
December,2.62,1.72,4.29,,,,,,,,,
Total,32.32,18.20,27.16,,,,,,,,,
Calc annual,32.32,18.20,27.16,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
