"BANDON THE GREEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,7.30,,,,,,,,,,,
May,5.13,,,,,,,,,,,
June,3.74,,,,,,,,,,,
July,4.59,,,,,,,,,,,
August,2.59,,,,,,,,,,,
September,3.36,,,,,,,,,,,
October,4.93,,,,,,,,,,,
November,5.90,,,,,,,,,,,
December,6.72,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,44.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
