"YORK, BISHOPTHORPE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3324,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.20,
February,,,,,,,,,,,0.47,
March,,,,,,,,,,,2.07,
April,,,,,,,,,,,2.12,
May,,,,,,,,,,,1.01,
June,,,,,,,,,,,1.64,
July,,,,,,,,,,,4.69,
August,,,,,,,,,,,3.37,
September,,,,,,,,,,0.51,2.82,
October,,,,,,,,,,2.38,1.64,
November,,,,,,,,,,3.44,3.02,
December,,,,,,,,,,5.08,1.98,
Total,,,,,,,,,,,28.03,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.41,28.03,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
