"BIRMINGHAM WW (TYNANT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4233,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.10,6.94,10.30,9.32,6.60,7.92,9.76,10.42,14.78,2.68,10.96,
February,3.84,0.23,8.77,14.72,1.80,14.19,5.02,6.16,8.71,1.82,0.86,
March,6.81,4.56,5.93,2.63,2.42,2.93,3.66,7.88,5.24,0.63,4.14,
April,5.80,1.83,5.03,4.25,5.33,6.05,3.14,4.43,2.70,1.32,4.39,
May,3.77,1.79,1.26,5.66,7.07,5.41,3.98,2.12,1.02,4.36,3.83,
June,3.42,0.55,2.51,0.92,3.13,0.35,3.51,7.76,7.10,4.31,1.91,
July,4.22,3.21,6.47,5.14,6.18,3.47,7.09,5.95,4.01,4.14,7.52,
August,1.27,7.23,3.75,6.50,8.12,4.86,5.99,10.73,7.33,3.18,6.55,
September,3.68,2.17,6.12,6.79,8.41,5.02,4.77,6.96,2.06,2.70,8.91,
October,5.04,2.89,1.93,13.30,7.82,9.58,6.76,6.04,8.63,9.18,11.05,
November,1.82,4.75,2.92,7.66,5.21,5.17,11.27,5.61,13.03,16.08,10.23,
December,4.55,8.84,8.46,7.02,11.13,6.97,2.41,3.94,5.94,17.49,8.89,
Total,52.32,44.99,63.45,83.91,73.22,71.92,67.36,78.00,80.55,67.89,79.24,
Calc annual,52.32,44.99,63.45,83.91,73.22,71.92,67.36,78.00,80.55,67.89,79.24,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
