"GLENBRANTER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5434,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,15.62,16.01,22.56,3.76,15.60,
February,,,,,,,9.49,6.68,9.15,3.57,0.84,
March,,,,,,,11.27,9.06,9.27,2.05,5.45,
April,,,,,,,3.78,6.81,5.26,2.66,3.58,
May,,,,,,,5.03,5.02,1.37,7.29,4.08,
June,,,,,,,6.47,6.16,6.76,5.95,4.56,
July,,,,,,,6.83,4.90,7.28,5.71,3.79,
August,,,,,,,8.66,8.11,6.69,10.23,10.11,
September,,,,,,,8.26,9.70,7.53,5.13,4.85,
October,,,,,,,12.27,10.81,14.86,12.84,14.36,
November,,,,,,,12.97,12.00,15.30,12.78,13.69,
December,,,,,,,8.37,2.38,11.74,23.78,9.74,
Total,,,,,,,109.02,97.64,117.77,95.75,90.65,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,109.02,97.64,117.77,95.75,90.65,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
