"PETERSFIELD BROADHANGER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,718,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.11,5.27,6.80,2.29,3.82,5.03,7.23,3.22,7.05,1.95,6.75,
February,1.07,0.42,4.63,7.22,0.61,6.51,2.98,6.33,3.17,1.32,1.20,
March,3.47,2.11,3.09,2.75,2.40,0.93,0.76,5.19,3.23,0.15,1.02,
April,4.71,1.28,5.30,4.58,4.49,3.99,3.52,2.50,2.32,0.74,3.08,
May,1.80,3.13,1.29,2.52,4.53,4.95,2.98,0.81,2.31,2.76,2.78,
June,2.15,0.02,1.95,0.49,4.34,0.15,2.92,4.07,3.27,1.57,0.24,
July,7.01,0.61,5.22,1.32,4.12,3.84,2.48,4.05,1.15,1.53,1.93,
August,1.84,3.79,4.15,3.67,4.80,4.98,2.00,5.04,3.33,2.10,5.21,
September,2.75,1.13,2.31,2.19,6.43,4.41,1.26,5.88,0.81,0.38,4.10,
October,4.21,0.53,0.95,7.74,5.23,6.02,3.19,2.88,8.06,5.49,2.47,
November,2.38,3.21,2.77,2.13,3.96,3.53,8.79,4.72,4.24,10.25,7.19,
December,4.23,3.19,6.49,4.69,7.13,4.19,0.55,6.42,4.33,9.44,4.10,
Total,41.73,24.69,44.95,41.59,51.86,48.53,38.66,51.11,43.27,37.68,40.07,
Calc annual,41.73,24.69,44.95,41.59,51.86,48.53,38.66,51.11,43.27,37.68,40.07,
Difference,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
