"CLIFTON, ALL SAINTS ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2188,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.07,5.28,
February,,,,,,,,,,1.35,0.56,
March,,,,,,,,,,0.58,2.53,
April,,,,,,,,,,0.89,2.73,
May,,,,,,,,,,2.29,1.78,
June,,,,,,,,,,2.13,1.05,
July,,,,,,,,,,1.78,2.73,
August,,,,,,,,,,3.73,4.31,
September,,,,,,,,,,0.45,4.17,
October,,,,,,,,,,6.33,3.43,
November,,,,,,,,,,9.61,5.23,
December,,,,,,,,,,8.25,3.61,
Total,,,,,,,,,,38.46,37.41,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.46,37.41,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
