"CROOKHAVEN, BROWHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,3.92,,,,,,,,,
September,,,1.77,,,,,,,,,
October,,,2.07,,,,,,,,,
November,,,2.24,,,,,,,,,
December,,,5.41,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,15.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
