"EDINBURGH W.W. (TALLA LINNS FOOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5071,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.85,9.93,5.49,5.10,6.15,6.45,10.50,8.26,17.15,3.10,10.15,
February,6.21,0.78,6.22,10.30,1.10,7.83,6.30,2.79,6.14,1.97,0.96,
March,10.29,10.54,4.11,3.05,1.00,2.55,3.30,4.60,8.50,0.69,3.45,
April,4.82,1.63,4.89,4.95,4.23,5.07,4.25,3.33,1.94,1.84,2.70,
May,7.64,3.97,3.29,3.87,5.18,6.45,5.19,3.05,2.00,5.64,2.05,
June,2.16,0.82,2.85,2.05,2.33,0.52,6.10,5.17,6.45,2.65,4.00,
July,5.24,5.49,6.50,4.65,6.65,2.11,3.80,5.63,3.05,3.79,4.69,
August,5.31,7.82,3.50,10.30,6.05,5.05,5.35,7.55,8.05,6.95,8.05,
September,2.63,2.38,2.80,8.05,7.15,4.25,5.15,8.40,3.45,0.97,4.79,
October,3.60,3.53,3.20,9.35,4.30,7.45,5.40,8.75,11.64,6.70,11.24,
November,4.46,3.03,3.15,5.10,4.25,2.25,10.16,5.84,6.94,9.76,5.97,
December,7.64,6.78,7.40,4.75,13.75,6.13,1.75,2.30,4.74,14.95,6.65,
Total,68.85,56.70,53.40,71.52,62.14,56.11,67.25,65.67,80.05,59.01,64.70,
Calc annual,68.85,56.70,53.40,71.52,62.14,56.11,67.25,65.67,80.05,59.01,64.70,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
