"ALSTONFIELD (THE MANOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2370,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.57,5.70,3.57,3.44,3.51,,4.35,8.71,2.83,5.29,
February,,0.55,4.62,7.55,1.22,5.82,,2.52,4.61,0.94,0.92,
March,,2.18,3.10,2.45,1.68,1.39,,4.41,3.22,0.55,2.88,
April,,2.20,3.69,3.63,3.29,2.90,,5.04,1.53,1.33,3.67,
May,,1.78,1.03,3.66,5.25,6.07,,1.64,1.18,2.56,1.81,
June,,0.40,1.77,1.16,2.59,0.00,,6.95,4.20,1.74,2.34,
July,,0.70,5.21,4.95,5.05,2.68,,2.98,1.84,3.34,6.11,
August,,5.80,5.31,4.46,5.45,4.93,,5.46,5.18,4.47,4.72,
September,,1.41,4.28,4.62,3.83,4.71,,5.31,0.84,1.74,5.43,
October,,3.02,1.36,3.24,5.60,4.71,,3.67,5.84,4.90,5.59,
November,,2.72,2.00,3.22,2.27,2.93,,4.25,6.21,9.26,4.62,
December,,3.45,5.05,5.42,3.59,3.66,,2.54,3.06,7.78,4.24,
Total,,28.78,43.12,47.93,43.26,43.31,,49.12,46.42,41.44,47.62,
Calc annual,0.00,28.78,43.12,47.93,43.26,43.31,0.00,49.12,46.42,41.44,47.62,
Difference,NaN,0.00,0.00,0.00,-0.00,0.00,NaN,-0.00,0.00,0.00,-0.00,
