"GOUROCK COVES RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5317,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,10.50,6.00,6.47,6.62,4.96,9.75,9.04,14.46,3.15,9.19,
February,,1.90,6.35,6.99,0.59,4.86,6.76,4.29,6.42,2.63,0.47,
March,,9.53,3.19,2.50,0.91,2.69,5.64,4.64,5.65,1.36,3.87,
April,,1.92,3.23,4.68,2.63,5.63,2.88,4.11,3.16,1.29,1.97,
May,,2.75,4.82,2.75,4.22,8.69,3.23,3.92,1.84,4.74,3.25,
June,,0.59,2.14,1.76,3.15,1.51,3.14,4.65,7.11,3.95,3.71,
July,,4.63,3.64,4.67,3.71,2.01,3.28,5.72,4.79,6.42,3.46,
August,,6.70,3.26,6.44,3.03,4.45,5.04,6.63,5.29,6.57,7.14,
September,,2.91,2.87,9.39,5.76,4.50,5.05,9.23,5.72,1.83,4.77,
October,,5.01,2.48,7.10,3.73,5.79,8.77,7.52,10.05,8.25,9.24,
November,,3.77,3.53,4.78,4.20,1.40,9.08,8.28,9.74,9.31,8.05,
December,,10.30,5.51,4.86,8.10,3.77,3.77,1.34,7.80,14.72,5.68,
Total,,60.51,47.02,62.39,46.65,50.26,66.39,69.37,82.03,64.22,60.80,
Calc annual,0.00,60.51,47.02,62.39,46.65,50.26,66.39,69.37,82.03,64.22,60.80,
Difference,NaN,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
