"TIVERTON ST. AUBYN'S PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1789,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,3.42,5.45,3.05,4.93,3.67,6.71,6.10,6.82,1.96,5.82,
February,,0.29,4.52,10.19,0.73,5.80,3.53,5.06,4.64,2.28,1.31,
March,,2.40,3.33,1.76,2.33,0.71,0.79,4.58,4.15,0.36,3.10,
April,,0.80,3.74,3.38,3.88,3.93,1.92,2.21,1.42,0.94,4.47,
May,,2.37,1.17,1.87,4.25,5.23,1.71,0.76,1.38,2.93,1.95,
June,,0.94,1.18,0.45,3.30,0.03,3.42,3.22,2.76,2.79,0.51,
July,,0.72,3.61,1.71,4.94,3.12,1.05,2.81,1.82,1.98,2.76,
August,,2.08,4.67,3.29,4.67,4.10,1.50,3.29,2.28,3.55,3.41,
September,,1.48,4.06,3.51,5.77,4.93,1.65,6.61,1.18,0.68,5.94,
October,,0.92,1.28,5.72,5.87,4.20,3.46,3.24,5.70,6.08,4.76,
November,,5.15,2.29,3.12,4.94,3.02,9.35,4.31,4.74,9.99,6.32,
December,,2.91,6.73,4.31,4.43,4.58,0.49,3.14,4.47,10.54,5.18,
Total,,23.48,42.03,42.36,50.04,43.32,35.58,45.33,41.36,44.08,45.53,
Calc annual,0.00,23.48,42.03,42.36,50.04,43.32,35.58,45.33,41.36,44.08,45.53,
Difference,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,
