"EARLS CROOME (LEVANT LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2397,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.42,2.99,2.88,1.16,3.41,1.77,3.12,2.80,4.23,0.98,4.14,
February,0.81,0.24,3.12,4.71,0.44,2.62,2.25,2.59,1.75,0.65,0.85,
March,2.85,1.23,1.97,2.13,1.01,0.40,0.47,2.43,3.71,0.05,1.68,
April,4.46,1.25,2.35,3.03,3.31,1.60,2.55,1.44,0.98,1.17,2.38,
May,1.88,1.78,0.82,1.91,7.16,2.97,3.22,1.04,0.81,1.87,1.75,
June,2.60,0.56,0.73,0.26,3.00,0.03,1.47,2.61,2.39,1.28,0.54,
July,4.44,0.73,4.36,2.97,4.18,3.57,1.56,2.71,1.52,1.49,2.68,
August,0.67,3.12,3.33,1.73,4.15,1.79,2.49,3.08,1.67,1.30,2.72,
September,2.46,1.29,2.16,2.12,4.28,3.65,0.55,4.09,0.78,0.75,3.28,
October,2.29,1.66,0.53,5.37,4.11,2.85,2.15,1.54,4.69,4.05,2.14,
November,0.76,1.89,1.28,1.51,2.68,1.19,5.99,2.64,2.39,7.85,3.49,
December,2.42,1.51,3.31,2.47,2.58,2.48,0.52,2.59,2.03,5.28,3.16,
Total,29.06,18.25,26.84,29.37,40.31,24.92,26.34,29.56,26.95,26.72,28.81,
Calc annual,29.06,18.25,26.84,29.37,40.31,24.92,26.34,29.56,26.95,26.72,28.81,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
