"SOUTHFIELDS, WINCANTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.19,2.62,1.67,2.24,1.88,3.20,0.97,,
February,,,,2.69,0.51,2.85,2.78,3.51,1.40,0.43,,
March,,,,2.08,0.60,0.71,0.30,2.56,1.69,0.02,,
April,,,,1.41,3.47,1.68,3.57,2.09,1.63,1.07,,
May,,,,2.33,3.63,1.85,1.68,1.40,2.63,1.33,,
June,,,,0.32,3.05,0.12,3.47,3.51,2.34,,,
July,,,,3.15,3.57,3.48,1.64,2.88,2.29,,,
August,,,,1.69,2.38,2.48,1.15,3.61,2.66,,,
September,,,,1.28,3.10,2.17,1.47,4.11,0.99,,,
October,,,0.82,5.15,3.62,2.53,2.33,1.23,4.07,,,
November,,,1.38,1.52,2.38,1.80,5.22,2.74,1.90,,,
December,,,3.02,2.04,2.90,2.40,0.33,4.36,2.49,,,
Total,,,,24.85,31.83,23.74,26.18,33.88,27.29,,,
Calc annual,0.00,0.00,5.22,24.85,31.83,23.74,26.18,33.88,27.29,3.82,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
