"CHARING PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,287,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.07,2.46,3.22,1.46,2.85,1.83,2.60,2.34,3.54,1.76,3.06,
February,0.67,1.09,1.96,3.63,1.27,3.77,3.56,4.53,1.33,0.59,1.78,
March,1.39,1.44,2.05,1.89,1.96,1.71,0.21,2.97,2.41,0.08,1.31,
April,2.48,1.85,2.61,2.48,4.15,2.53,4.85,1.83,3.28,1.48,1.69,
May,1.10,1.10,0.63,2.97,3.69,2.67,2.01,0.70,3.00,1.39,3.99,
June,1.30,0.19,1.56,0.54,2.69,0.30,2.27,3.38,3.19,2.11,0.82,
July,4.00,0.30,2.18,0.70,4.54,4.26,1.96,4.18,0.95,1.32,2.68,
August,1.42,1.24,1.80,1.92,2.54,1.46,1.84,4.48,1.90,2.33,3.33,
September,3.53,0.86,4.12,1.70,2.04,3.09,0.30,3.78,0.79,0.45,4.47,
October,0.56,1.43,1.99,6.10,4.31,3.74,3.03,1.81,5.93,3.25,1.92,
November,1.20,2.02,1.05,2.27,3.85,3.89,6.70,3.25,3.61,6.28,4.99,
December,2.33,2.05,3.37,3.23,4.42,3.24,1.50,5.84,3.35,6.78,2.62,
Total,23.05,16.03,26.54,28.89,38.31,32.49,30.83,39.09,33.28,27.82,32.66,
Calc annual,23.05,16.03,26.54,28.89,38.31,32.49,30.83,39.09,33.28,27.82,32.66,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
