"BURBAGE, BADGER HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2721,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,5.40,
February,,,,,,,,,,,0.93,
March,,,,,,,,,,,4.46,
April,,,,,,,,,,,3.37,
May,,,,,,,,,,,1.65,
June,,,,,,,,,,,1.68,
July,,,,,,,,,,,6.78,
August,,,,,,,,,,,3.50,
September,,,,,,,,,,,5.69,
October,,,,,,,,,,,4.81,
November,,,,,,,,,,,3.95,
December,,,,,,,,,,,3.75,
Total,,,,,,,,,,,45.97,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.97,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
