"SUNNINGDALE, HILLTOP",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,241,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.69,1.80,3.75,1.40,3.28,
February,,,,,,,2.54,4.09,1.84,0.56,0.65,
March,,,,,,0.79,0.57,2.44,1.77,0.08,1.58,
April,,,,,,1.71,3.09,1.76,1.64,1.08,2.10,
May,,,,,,2.08,2.09,1.25,1.91,1.66,2.55,
June,,,,,,0.00,3.51,3.11,2.06,1.06,1.25,
July,,,,,,3.13,2.00,2.13,1.66,1.85,2.24,
August,,,,,,3.43,0.80,3.58,1.49,1.54,2.57,
September,,,,,,3.21,1.63,5.09,1.24,0.12,3.14,
October,,,,,,3.06,2.69,1.22,4.26,2.81,1.17,
November,,,,,,1.95,5.47,3.28,1.69,6.77,4.48,
December,,,,,,2.99,0.47,3.71,2.47,6.39,2.43,
Total,,,,,,,27.55,33.46,25.78,25.32,27.44,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.35,27.55,33.46,25.78,25.32,27.44,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
