"WOKING, SAUNDERS LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.81,2.28,3.90,2.08,,,,
February,,,,,0.57,4.42,2.43,4.91,,,,
March,,,,,1.30,0.85,0.46,3.62,,,,
April,,,,,3.07,2.65,3.38,2.11,,,,
May,,,,,3.03,2.38,2.08,1.22,,,,
June,,,,,4.04,0.02,3.22,3.32,,,,
July,,,,,4.66,3.65,2.12,2.23,,,,
August,,,,,3.05,3.88,1.10,3.72,,,,
September,,,,,4.23,3.57,1.67,4.90,,,,
October,,,,,4.58,3.69,2.76,1.56,,,,
November,,,,,2.93,1.98,5.52,3.25,,,,
December,,,,,4.29,3.31,0.35,3.31,,,,
Total,,,,,38.56,32.68,28.99,36.23,,,,
Calc annual,0.00,0.00,0.00,0.00,38.56,32.68,28.99,36.23,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,
