"CRAIL, KIRKMAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5488,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.54,3.09,2.65,1.28,2.86,1.92,3.25,2.12,5.04,1.06,1.96,
February,1.97,0.48,2.23,4.12,0.85,3.68,4.29,1.22,1.39,1.55,1.06,
March,2.00,2.50,2.30,1.11,1.09,2.21,0.79,2.38,2.87,0.13,1.41,
April,1.49,0.79,2.34,2.55,1.53,4.15,1.83,1.24,1.12,1.94,2.07,
May,2.85,2.18,0.77,1.43,3.93,3.67,2.50,2.50,1.05,1.37,1.47,
June,0.64,0.47,1.42,1.16,2.00,0.48,2.54,2.78,4.39,1.63,1.95,
July,3.53,1.94,3.87,0.98,4.90,1.57,2.42,3.08,1.39,3.31,3.31,
August,4.24,4.02,1.62,4.77,2.67,2.32,2.18,5.39,6.16,5.30,5.70,
September,1.78,1.73,2.75,2.31,4.68,4.00,4.13,5.67,2.68,0.79,4.80,
October,2.49,3.64,1.74,1.61,4.76,2.20,5.34,4.09,2.98,2.44,2.33,
November,2.05,2.31,2.61,2.95,1.75,0.63,4.07,1.87,4.53,3.28,4.33,
December,4.63,1.74,1.76,3.28,2.71,1.97,0.20,2.05,2.69,4.25,2.18,
Total,29.21,24.89,26.06,27.55,33.73,28.80,33.54,34.39,36.29,27.05,32.57,
Calc annual,29.21,24.89,26.06,27.55,33.73,28.80,33.54,34.39,36.29,27.05,32.57,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
