"DALEY BIRKHEADSTEEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5247,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.69,6.14,
February,,,,,,,,,,3.51,0.24,
March,,,,,,,,,,1.86,3.95,
April,,,,,,,,,,1.91,2.90,
May,,,,,,,,,,4.00,2.74,
June,,,,,,,,,,4.43,3.54,
July,,,,,,,,,,5.04,4.09,
August,,,,,,,,,,7.93,8.25,
September,,,,,,,,,,2.22,5.13,
October,,,,,,,,,,7.18,8.91,
November,,,,,,,,,,9.17,6.29,
December,,,,,,,,,,11.04,6.90,
Total,,,,,,,,,,60.98,59.08,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.98,59.08,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
