"BARNSTAPLE ATHENEUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1840,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.84,5.16,3.71,3.49,4.75,3.17,5.55,5.94,6.46,1.91,5.77,
February,1.36,0.32,4.00,8.38,0.71,6.18,2.32,3.38,3.36,1.54,1.30,
March,3.62,2.67,4.00,1.63,2.01,1.08,0.52,3.83,3.67,0.49,2.97,
April,4.58,1.43,3.93,2.73,3.41,2.95,1.77,1.92,1.63,0.81,2.89,
May,2.27,1.50,1.78,2.49,3.87,4.39,1.22,0.99,0.85,3.18,2.36,
June,2.42,0.31,1.56,0.95,2.28,0.00,2.19,2.21,3.07,2.61,0.59,
July,4.32,1.76,2.35,3.26,4.45,3.41,2.63,3.92,2.29,2.04,2.53,
August,1.81,2.42,3.60,3.37,5.26,4.53,2.59,5.03,2.94,3.25,4.07,
September,4.04,2.07,4.17,3.62,5.91,4.11,2.53,7.21,1.40,0.53,4.85,
October,5.12,1.55,1.57,7.38,5.03,4.59,2.97,2.22,7.42,6.49,5.82,
November,2.33,3.01,2.22,4.37,3.34,3.70,7.21,3.75,4.09,8.77,3.92,
December,3.18,3.25,6.38,5.00,5.61,4.12,0.96,2.73,5.72,6.62,6.04,
Total,39.89,25.45,39.27,46.67,46.63,42.23,32.46,43.13,42.90,38.24,43.11,
Calc annual,39.89,25.45,39.27,46.67,46.63,42.23,32.46,43.13,42.90,38.24,43.11,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
