"ROCKINGHAM CASTLE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1147,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.52,2.52,3.97,1.41,2.57,1.31,2.85,2.18,3.19,1.49,2.93,
February,0.95,0.38,2.26,4.64,0.62,2.65,2.56,2.61,1.61,0.81,1.13,
March,2.68,0.72,1.75,1.96,0.80,1.05,0.57,2.30,2.18,0.11,1.64,
April,5.26,1.26,3.24,1.78,2.99,1.81,1.91,1.86,0.69,1.15,3.37,
May,1.62,1.57,0.97,1.12,3.06,3.64,1.60,0.46,1.21,1.31,2.69,
June,1.42,0.81,0.94,0.47,2.48,0.01,1.51,4.49,2.99,1.42,1.04,
July,3.21,0.23,4.49,3.33,2.47,1.78,1.99,2.21,1.45,1.75,3.22,
August,1.49,2.69,5.09,1.81,2.27,1.07,0.90,5.65,2.23,1.07,2.54,
September,1.73,0.90,2.18,2.68,2.86,3.17,1.74,4.18,0.57,1.18,3.60,
October,1.48,1.81,0.91,3.71,4.61,3.08,2.12,2.05,2.98,3.12,1.31,
November,1.60,1.75,1.49,1.59,2.43,2.30,3.53,3.09,3.38,5.62,2.82,
December,2.71,1.34,2.93,2.87,2.89,2.44,0.71,2.14,2.75,4.83,2.30,
Total,26.67,15.98,30.22,27.37,30.05,24.31,21.99,33.22,25.23,23.86,28.59,
Calc annual,26.67,15.98,30.22,27.37,30.05,24.31,21.99,33.22,25.23,23.86,28.59,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
