"SHACKLEFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.42,1.70,2.64,2.54,,2.49,,,,
February,,,2.35,5.61,0.63,4.50,,4.94,,,,
March,,,2.47,2.66,1.12,0.63,,3.33,,,,
April,,,3.34,2.71,3.45,2.63,,2.62,,,,
May,,,0.85,3.20,2.65,3.03,,1.31,,,,
June,,,1.13,0.30,4.19,0.06,,1.85,,,,
July,,,4.42,1.15,4.63,3.83,,,,,,
August,,,2.44,2.29,2.65,4.12,,,,,,
September,,,1.40,1.59,4.17,2.84,,,,,,
October,,,1.04,6.36,3.53,3.27,,,,,,
November,,,1.85,1.70,2.77,2.70,,,,,,
December,,,4.65,2.59,4.61,3.31,,,,,,
Total,,,30.36,31.86,37.04,33.46,,,,,,
Calc annual,0.00,0.00,30.36,31.86,37.04,33.46,0.00,16.54,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
