"DORCHESTER (BIRKIN HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1579,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,2.15,4.78,5.68,5.64,2.62,7.22,1.86,5.95,
February,,,,8.32,0.71,5.00,2.18,3.70,3.35,1.83,1.13,
March,,,,1.88,1.99,0.45,0.83,4.07,3.54,0.20,1.69,
April,,,,3.49,3.92,3.01,2.98,2.57,1.88,0.80,2.93,
May,,,,1.86,5.64,4.57,2.63,1.33,1.72,2.82,2.68,
June,,,,0.05,1.94,1.05,2.47,2.77,2.29,1.69,0.62,
July,,,,0.87,4.46,3.62,1.43,2.85,1.96,1.45,2.83,
August,,,,2.56,2.95,3.87,0.92,3.72,4.16,2.18,4.17,
September,,,,5.06,4.51,3.88,0.50,6.81,2.17,0.55,4.09,
October,,,,6.85,6.26,5.89,4.10,3.49,7.82,4.93,2.47,
November,,,,2.51,5.00,3.87,11.80,4.16,4.33,11.17,7.39,
December,,,,4.79,6.42,5.06,0.56,5.26,3.81,9.01,6.02,
Total,,,,40.39,48.58,45.95,36.04,43.35,44.25,38.49,41.97,
Calc annual,0.00,0.00,0.00,40.39,48.58,45.95,36.04,43.35,44.25,38.49,41.97,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
