"DROGHEDA MULLACROGHAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.76,2.99,,,,,,,,,,
February,1.68,0.88,,,,,,,,,,
March,2.30,2.36,,,,,,,,,,
April,2.64,0.54,,,,,,,,,,
May,2.63,,,,,,,,,,,
June,1.97,,,,,,,,,,,
July,3.97,,,,,,,,,,,
August,2.24,,,,,,,,,,,
September,1.56,,,,,,,,,,,
October,4.48,,,,,,,,,,,
November,2.41,,,,,,,,,,,
December,3.30,,,,,,,,,,,
Total,32.94,,,,,,,,,,,
Calc annual,32.94,6.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
