"BATH (HENRIETTA PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1980,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.03,3.03,3.79,1.76,3.91,3.43,3.93,3.04,4.29,1.31,4.15,
February,1.33,0.29,3.61,6.54,0.23,4.54,2.20,3.89,2.56,1.02,1.01,
March,2.34,2.09,2.96,1.28,1.32,0.88,1.06,3.32,2.77,0.19,1.95,
April,4.01,0.86,2.96,1.97,2.88,2.56,3.38,1.56,1.37,0.88,1.95,
May,1.89,2.05,0.60,1.60,4.57,4.54,2.38,0.97,1.44,1.68,1.54,
June,2.90,0.27,1.14,0.57,2.61,0.00,2.49,2.93,2.43,1.21,0.44,
July,5.49,0.61,3.96,1.11,3.55,3.77,2.84,3.03,3.33,1.71,2.44,
August,1.04,1.25,3.80,2.38,3.26,2.34,1.82,6.14,3.93,2.70,4.28,
September,1.23,1.94,1.81,2.79,3.09,3.46,1.19,5.48,1.23,0.44,3.93,
October,2.92,1.03,1.24,4.61,5.22,2.76,4.09,2.28,5.01,5.19,2.80,
November,1.70,1.91,1.39,2.36,2.84,2.13,7.36,3.09,3.11,6.89,4.49,
December,2.73,1.96,3.81,3.20,4.23,3.94,0.43,2.84,3.27,6.11,3.79,
Total,31.61,17.29,31.07,30.17,37.71,34.35,33.17,38.57,34.74,29.33,32.77,
Calc annual,31.61,17.29,31.07,30.17,37.71,34.35,33.17,38.57,34.74,29.33,32.77,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
