"LICHFIELD (HANCH RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2345,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.70,2.02,2.93,1.48,2.30,1.88,2.45,2.48,4.43,1.32,4.50,
February,1.66,0.20,2.11,4.19,0.54,2.78,2.24,1.94,2.39,0.44,0.56,
March,1.83,1.21,1.86,1.42,0.92,0.94,0.83,2.01,1.71,0.13,2.77,
April,4.27,1.26,2.19,2.42,2.26,1.71,1.96,1.66,1.37,0.67,2.10,
May,2.02,1.18,1.06,2.01,3.81,3.52,3.01,1.42,0.22,1.73,2.17,
June,3.08,0.43,0.58,0.51,2.25,0.06,1.29,3.97,2.07,1.46,1.71,
July,3.34,0.33,4.27,6.47,2.46,2.62,2.92,3.36,0.91,1.69,5.82,
August,0.88,3.71,4.40,1.85,2.51,3.94,1.73,3.90,3.29,2.70,2.31,
September,1.85,1.16,2.45,2.42,2.52,3.67,0.82,3.38,0.60,0.70,3.61,
October,2.02,2.25,0.30,3.12,3.45,3.43,2.54,2.19,4.21,3.15,2.29,
November,0.91,1.44,0.71,1.76,1.78,1.84,4.37,3.33,3.47,5.53,2.92,
December,2.62,1.76,3.58,3.14,2.12,2.12,0.45,2.22,1.72,4.52,2.63,
Total,27.18,16.95,26.44,30.79,26.92,28.51,24.61,31.86,26.39,24.04,33.39,
Calc annual,27.18,16.95,26.44,30.79,26.92,28.51,24.61,31.86,26.39,24.04,33.39,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
