"DOUGLAS (MONKSFOOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5187/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,-999.00,11.30,5.37,5.80,4.30,5.84,6.80,7.78,11.72,1.87,8.05,
February,-999.00,1.51,5.12,5.55,1.74,5.88,4.97,2.89,6.00,2.66,0.49,
March,-999.00,10.30,2.56,2.25,0.92,2.17,4.73,3.89,3.81,0.74,2.51,
April,-999.00,2.35,2.25,4.22,2.81,6.80,4.61,4.40,2.38,1.97,1.89,
May,-999.00,3.30,5.02,3.89,4.40,6.84,4.63,2.43,2.05,4.37,2.05,
June,-999.00,0.95,2.81,2.02,2.23,0.79,3.22,5.42,7.01,3.25,2.94,
July,-999.00,4.30,5.37,5.30,4.89,2.15,3.53,5.95,4.22,4.88,4.65,
August,-999.00,7.78,4.68,8.45,5.30,3.28,4.81,6.67,6.38,7.12,6.50,
September,,3.81,2.51,7.78,6.19,4.10,4.73,8.10,4.22,2.33,4.20,
October,,4.07,2.05,8.40,4.17,5.15,6.55,5.94,8.20,8.05,8.10,
November,,2.94,3.71,6.10,3.30,1.41,6.00,7.63,9.60,8.00,6.77,
December,,9.40,5.65,5.27,6.19,5.57,3.94,1.61,4.84,13.80,4.87,
Total,,62.01,47.10,65.03,46.44,49.98,58.52,62.71,70.43,59.04,53.02,
Calc annual,0.00,62.01,47.10,65.03,46.44,49.98,58.52,62.71,70.43,59.04,53.02,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
