"MELTON, BROMESWELL RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1358,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.92,2.01,4.57,1.28,2.06,1.32,2.42,1.25,3.07,1.33,1.82,
February,0.55,0.25,1.99,3.35,1.42,1.56,1.79,2.23,0.93,0.60,1.05,
March,0.66,1.00,1.77,1.19,0.58,1.26,0.22,2.28,2.28,0.08,1.42,
April,3.78,1.14,2.20,0.54,2.65,2.20,2.84,1.92,1.81,1.84,1.29,
May,0.93,1.29,1.48,1.23,3.97,1.41,1.60,0.51,1.98,1.26,1.34,
June,1.37,0.29,1.26,0.63,1.80,0.53,2.02,3.65,1.97,0.90,0.81,
July,2.66,0.29,2.43,0.77,2.85,1.78,1.35,2.92,2.63,3.96,4.20,
August,2.33,0.60,1.16,1.38,2.26,2.14,1.02,5.44,2.16,0.70,3.27,
September,3.15,2.05,3.48,0.91,3.87,2.67,0.74,3.04,0.83,0.61,6.21,
October,0.62,0.86,1.51,3.33,4.35,2.61,3.15,2.02,1.74,2.72,0.81,
November,0.83,1.55,1.36,3.44,1.65,2.90,4.00,2.68,2.61,4.13,3.69,
December,3.21,1.59,1.55,2.35,2.74,2.19,0.78,3.03,4.14,3.89,1.93,
Total,22.01,12.92,24.76,20.40,30.20,22.57,21.93,30.97,26.15,22.02,27.84,
Calc annual,22.01,12.92,24.76,20.40,30.20,22.57,21.93,30.97,26.15,22.02,27.84,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
