"GREENOCK W.W. ( DARNDAFF MOOR )",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5304,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.87,13.07,6.73,10.23,7.48,6.90,11.30,12.10,15.60,2.90,9.20,
February,8.20,2.81,7.19,8.10,1.73,4.70,7.50,4.40,6.40,3.50,0.70,
March,8.68,12.03,2.83,3.70,1.72,3.10,7.10,5.80,6.30,1.20,4.70,
April,3.11,2.33,4.27,4.28,3.65,8.10,2.80,5.60,2.80,2.20,2.40,
May,6.43,4.01,5.90,2.91,5.80,9.50,3.30,4.50,2.00,6.00,2.50,
June,2.86,0.95,3.12,2.11,3.00,1.70,4.30,4.70,7.80,4.20,3.80,
July,4.72,5.25,3.11,5.23,4.80,2.30,3.70,4.80,4.90,7.20,3.50,
August,7.33,7.15,3.41,8.92,4.80,4.50,5.70,7.30,5.30,7.40,7.10,
September,3.49,3.26,4.90,11.07,8.20,4.70,4.70,10.30,5.40,3.00,5.20,
October,3.90,6.25,2.84,9.86,4.90,7.50,10.30,7.80,11.30,9.40,11.50,
November,7.09,4.18,4.31,5.06,6.00,1.40,8.60,6.80,11.00,10.50,9.90,
December,6.93,13.08,6.15,5.79,11.60,4.40,4.70,1.80,8.10,15.80,7.10,
Total,71.61,74.37,54.76,77.26,63.68,58.80,74.00,75.90,86.90,73.30,67.60,
Calc annual,71.61,74.37,54.76,77.26,63.68,58.80,74.00,75.90,86.90,73.30,67.60,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
