"RISHWORTH RINGSTONE RESERVOIR NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3214,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.37,6.57,5.08,4.46,12.98,1.81,7.80,
February,,,,,1.34,7.73,4.19,1.60,6.08,0.50,1.19,
March,,,,,1.64,1.86,1.68,5.44,3.10,1.04,2.95,
April,,,,,2.82,3.28,2.16,3.56,1.17,1.29,3.34,
May,,,,,5.62,4.52,5.31,1.70,1.76,3.73,2.29,
June,,,,,2.61,0.11,3.16,4.13,7.19,1.17,2.34,
July,,,,,4.36,1.54,3.30,2.66,1.76,1.81,6.73,
August,,,,,5.68,4.15,4.08,8.87,4.67,4.14,7.69,
September,,,,,5.91,4.00,3.61,6.30,0.62,1.56,5.91,
October,,,,,6.53,7.01,4.79,5.25,5.87,5.99,7.15,
November,,,,,2.96,3.00,6.47,6.22,7.87,9.79,5.87,
December,,,,,7.27,4.97,1.76,1.81,3.51,9.98,3.90,
Total,,,,,50.11,48.74,45.59,52.00,56.58,42.81,57.16,
Calc annual,0.00,0.00,0.00,0.00,50.11,48.74,45.59,52.00,56.58,42.81,57.16,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
