"SALISBURY PLAIN, LARKHILL SCHOOL OF ARTILLERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1520,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.20,3.04,3.20,1.55,3.15,2.61,3.58,2.62,3.75,1.43,3.88,
February,0.70,0.31,2.50,5.04,0.20,3.87,1.70,4.20,1.74,0.65,0.90,
March,2.05,1.12,2.25,1.68,0.99,0.35,0.47,3.55,1.96,0.12,1.37,
April,3.20,1.00,3.10,2.48,3.00,1.83,3.04,1.97,1.37,0.73,2.31,
May,2.50,1.57,0.75,1.24,4.03,3.50,2.06,0.82,1.72,1.61,1.75,
June,2.20,0.15,0.75,0.50,2.32,0.05,2.41,2.29,1.94,1.36,0.78,
July,5.10,0.44,3.65,1.16,3.77,4.07,2.33,3.00,1.50,1.31,2.95,
August,1.10,1.33,3.10,2.65,2.46,1.61,1.12,3.58,1.62,1.32,2.83,
September,0.75,1.45,1.45,2.32,3.59,3.28,1.02,4.42,1.28,0.42,3.33,
October,2.36,1.37,1.40,5.17,4.23,3.82,2.51,2.02,4.56,3.50,1.70,
November,1.65,2.14,1.50,1.50,2.71,2.23,6.31,2.71,2.52,7.96,4.51,
December,2.38,1.67,3.25,3.39,4.75,2.95,0.47,3.11,2.23,7.18,3.65,
Total,-999.00,15.59,26.90,28.68,35.20,30.17,27.02,34.29,26.19,27.59,29.96,
Calc annual,27.19,15.59,26.90,28.68,35.20,30.17,27.02,34.29,26.19,27.59,29.96,
Difference,-1026.19,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
