"FENWICK BURNFOOT RESERVOIR POKELLY HILL 1929",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5238,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,8.41,1.96,5.52,
February,,,,,,,,,3.87,2.36,0.20,
March,,,,,,,,,2.75,1.49,2.58,
April,,,,,,,,,1.10,1.44,1.82,
May,,,,,,,,,1.64,3.19,1.29,
June,,,,,,,,,4.23,3.32,3.09,
July,,,,,,,,,3.93,4.66,2.08,
August,,,,,,,,,4.39,7.51,5.73,
September,,,,,,,,,4.67,1.93,3.22,
October,,,,,,,,,8.62,5.91,6.59,
November,,,,,,,,,5.91,8.40,6.14,
December,,,,,,,,,4.29,8.57,3.92,
Total,,,,,,,,,53.81,50.74,42.18,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.81,50.74,42.18,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
