"HEANOR, SHARPLOW, HOWITT STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2712,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,6.26,1.63,4.52,
February,,,,,,,,,2.96,0.73,0.68,
March,,,,,,,,,2.63,0.31,3.12,
April,,,,,,,,,0.57,1.43,3.41,
May,,,,,,,,,1.35,2.14,1.97,
June,,,,,,,,,2.93,1.32,1.34,
July,,,,,,,,3.51,0.94,1.47,6.31,
August,,,,,,,,3.62,2.91,2.69,2.28,
September,,,,,,,,4.19,0.64,0.46,4.84,
October,,,,,,,,2.93,4.48,3.98,3.03,
November,,,,,,,,2.72,4.14,6.72,3.88,
December,,,,,,,,2.67,2.35,5.15,2.62,
Total,,,,,,,,,32.16,28.03,38.00,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.64,32.16,28.03,38.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
