"PETERHEAD, FOREHILL WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5656,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.82,1.89,2.75,2.71,2.02,0.89,3.90,1.89,3.98,3.04,1.87,
February,1.38,0.71,1.80,4.15,1.73,3.14,3.19,1.79,0.62,1.73,1.11,
March,3.62,1.92,2.33,1.64,1.92,1.74,1.42,2.19,2.29,0.42,1.13,
April,2.21,1.28,3.55,2.56,1.86,2.19,1.75,3.13,2.08,2.26,3.35,
May,3.71,1.83,1.30,5.40,4.52,3.42,1.80,3.30,1.94,1.32,1.58,
June,0.48,1.08,2.55,1.64,1.99,1.68,1.64,2.73,2.40,2.18,1.95,
July,3.54,1.65,4.08,0.93,4.17,2.00,2.32,2.28,1.52,2.57,1.48,
August,2.92,1.67,3.12,5.00,3.96,2.21,2.62,1.28,1.57,3.73,8.21,
September,2.67,1.34,2.66,3.06,4.31,5.67,4.31,6.81,3.40,1.77,4.97,
October,1.43,1.83,2.49,3.94,2.39,3.10,6.14,4.27,2.87,3.63,4.64,
November,1.90,2.65,3.45,4.92,2.45,2.12,3.41,3.96,4.04,2.78,4.75,
December,3.41,1.94,2.06,4.65,2.13,2.80,2.05,2.02,3.19,5.96,3.35,
Total,29.09,19.79,32.14,40.60,33.45,30.96,34.55,35.65,29.90,31.39,38.39,
Calc annual,29.09,19.79,32.14,40.60,33.45,30.96,34.55,35.65,29.90,31.39,38.39,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
