"FARLEIGH CROYDON MENTAL HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,72,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.66,2.89,4.38,1.74,2.84,3.19,3.87,2.80,3.28,1.56,3.79,
February,0.62,0.34,2.72,4.44,0.62,5.18,2.81,5.23,1.28,0.79,1.16,
March,1.64,1.87,2.50,2.45,1.69,0.90,0.29,3.66,3.10,0.08,1.58,
April,3.70,1.33,3.88,2.50,4.39,3.02,4.96,2.21,2.49,1.13,2.28,
May,0.75,1.75,1.14,2.85,4.52,2.25,1.36,1.33,2.08,2.73,3.32,
June,1.81,0.37,1.73,0.51,2.54,0.27,4.03,3.92,3.27,1.14,0.69,
July,4.85,0.19,3.63,3.25,4.86,3.72,1.87,2.75,2.04,2.58,2.79,
August,1.77,1.91,2.65,2.49,3.49,2.85,3.62,4.73,3.30,2.22,4.38,
September,4.29,1.23,2.18,1.78,4.48,3.45,1.45,6.00,0.83,0.13,4.66,
October,1.67,0.86,1.57,6.58,3.72,4.05,3.07,2.11,6.21,4.42,1.95,
November,1.42,1.71,2.23,2.03,4.41,3.25,7.38,3.05,3.31,8.06,5.14,
December,2.98,1.80,5.08,2.93,4.73,3.52,0.67,5.11,3.88,7.92,2.53,
Total,29.16,16.25,33.69,33.55,42.29,35.65,35.38,42.90,35.07,32.76,34.27,
Calc annual,29.16,16.25,33.69,33.55,42.29,35.65,35.38,42.90,35.07,32.76,34.27,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
