"BUCKHURST HILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1231,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.78,2.06,2.85,1.09,2.83,1.76,2.98,1.55,3.42,1.20,2.25,
February,0.54,0.51,1.86,3.25,0.78,2.58,3.03,3.29,1.71,0.54,0.82,
March,1.42,0.95,1.56,2.08,0.88,0.66,0.25,2.10,1.37,0.00,1.60,
April,3.81,1.20,3.11,1.48,3.03,2.02,3.53,1.93,1.15,1.26,1.84,
May,0.70,1.26,0.48,1.74,3.07,1.84,1.09,1.69,2.50,1.95,3.07,
June,1.49,0.44,1.27,0.68,2.28,0.14,3.68,2.70,2.45,0.98,2.53,
July,4.31,0.14,3.67,2.82,4.14,3.88,2.48,2.92,2.03,1.91,2.01,
August,1.79,1.25,2.81,1.89,2.34,2.31,2.21,3.59,1.89,1.71,2.99,
September,3.22,2.60,2.26,1.61,2.98,2.27,1.51,4.53,0.60,0.49,3.13,
October,1.21,0.64,0.98,4.94,3.52,2.77,2.17,1.61,3.50,3.28,1.04,
November,0.84,1.95,1.53,1.82,2.53,1.54,4.69,2.28,2.30,5.57,4.42,
December,2.57,1.16,2.75,2.19,3.26,2.25,0.38,2.93,2.58,4.14,2.23,
Total,24.68,14.16,25.13,25.59,31.64,24.02,28.00,31.12,25.50,23.03,27.93,
Calc annual,24.68,14.16,25.13,25.59,31.64,24.02,28.00,31.12,25.50,23.03,27.93,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
