"NEWBURY, GREENHAM LODGE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.34,,2.68,,,,
February,,,,,,,,4.35,,,,
March,,,,,,,,3.99,,,,
April,,,,,,,,1.78,,,,
May,,,,,,,,1.65,,,,
June,,,,,,,,2.97,,,,
July,,,,,,,,4.54,,,,
August,,,,,,,,3.98,,,,
September,,,,,,,,6.05,,,,
October,,,,,,,,2.48,,,,
November,,,,,,,,3.23,,,,
December,,,,,,,,4.12,,,,
Total,,,,,,,,41.82,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,2.34,0.00,41.82,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,
