"DARTMOOR, SIWARDS CROSS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.45,7.80,8.10,4.85,,,-999.00,,,,,
February,1.90,0.26,6.70,15.15,,,-999.00,,,,,
March,5.90,4.50,5.35,3.60,,,-999.00,,,,,
April,6.95,1.45,5.60,5.65,,,-999.00,,,,,
May,3.00,3.50,2.20,3.85,,,-999.00,,,,,
June,3.00,0.23,1.85,0.95,,,-999.00,,,,,
July,7.40,2.80,8.10,2.10,,,-999.00,,,,,
August,2.68,4.20,6.75,4.75,,,-999.00,,,,,
September,4.00,1.50,5.10,5.85,,,-999.00,,,,,
October,6.60,2.30,2.60,10.40,,,-999.00,,,,,
November,3.90,6.45,4.85,4.80,,,-999.00,,,,,
December,8.60,4.10,9.50,9.15,,,-999.00,,,,,
Total,65.38,39.09,66.70,71.10,,,-999.00,,,,,
Calc annual,65.38,39.09,66.70,71.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,NaN,NaN,-999.00,NaN,NaN,NaN,NaN,
