"BRAMBER BURLETTS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,489,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.98,5.00,5.13,2.11,3.00,4.65,4.61,3.11,7.69,1.58,4.14,
February,0.95,0.81,4.21,5.71,0.56,4.46,3.96,4.89,2.19,2.02,1.72,
March,2.21,1.93,2.20,3.43,2.22,0.68,0.65,4.60,2.96,0.12,2.15,
April,3.15,1.18,4.46,4.19,3.38,3.09,3.66,2.29,3.37,0.70,2.41,
May,1.38,2.05,1.00,3.45,4.29,3.88,3.27,1.02,1.03,1.66,2.76,
June,1.53,0.05,1.70,0.49,3.28,0.11,4.14,4.75,2.89,2.75,0.98,
July,5.76,0.43,3.94,2.25,4.21,5.01,1.88,2.83,2.10,1.71,3.35,
August,1.27,1.71,2.74,2.90,3.40,2.73,2.21,6.42,2.80,3.43,5.34,
September,3.57,0.97,2.20,2.62,3.83,2.97,0.72,6.71,1.02,1.25,3.54,
October,2.85,1.02,0.94,7.44,5.32,3.57,3.13,3.02,9.13,4.69,4.13,
November,2.93,2.19,2.37,2.43,3.00,4.02,8.07,3.94,5.07,9.85,6.75,
December,4.60,3.06,3.81,3.79,5.69,5.54,0.39,4.60,4.68,7.25,3.99,
Total,35.18,20.40,34.70,40.81,42.18,40.71,36.69,48.18,44.93,37.01,41.26,
Calc annual,35.18,20.40,34.70,40.81,42.18,40.71,36.69,48.18,44.93,37.01,41.26,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
