"RIPON STUDLEY ROYAL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3376,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.17,4.15,3.80,1.71,2.12,2.98,3.49,2.57,5.47,3.06,4.68,
February,2.04,0.13,2.86,4.95,0.85,4.36,2.26,1.61,2.70,0.64,1.85,
March,3.03,1.55,1.98,1.75,1.54,0.93,0.96,1.75,2.77,0.30,2.39,
April,4.77,1.17,3.46,1.92,1.94,3.91,1.27,1.70,0.52,0.77,2.81,
May,3.12,1.53,0.62,2.77,5.45,3.80,1.41,1.71,1.62,1.37,1.26,
June,0.94,0.56,1.66,0.86,2.06,0.07,2.57,2.55,3.53,0.84,1.34,
July,5.24,1.77,4.35,2.71,3.80,1.54,1.92,4.61,0.50,2.78,7.03,
August,1.68,4.80,4.92,4.25,2.11,3.14,2.54,8.37,3.50,2.93,3.34,
September,1.18,1.59,3.22,2.18,3.07,2.32,1.51,4.59,0.30,0.47,3.68,
October,2.86,1.64,1.12,3.30,4.14,3.16,2.95,3.55,5.00,2.76,1.95,
November,1.93,2.58,1.06,3.75,1.95,1.38,6.22,2.21,3.50,4.31,4.00,
December,3.37,3.64,4.38,3.32,4.22,3.67,0.61,2.24,1.50,7.01,2.73,
Total,34.33,25.11,33.43,33.47,33.25,31.26,27.71,37.46,30.91,27.24,37.06,
Calc annual,34.33,25.11,33.43,33.47,33.25,31.26,27.71,37.46,30.91,27.24,37.06,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
