"SCORRIER MT HAWKE SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.95,5.23,3.18,,,,,,
February,,,,7.74,2.31,5.59,,,,,,
March,,,,2.50,1.49,0.51,,,,,,
April,,,,3.45,2.74,2.97,,,,,,
May,,,,2.90,2.03,4.11,,,,,,
June,,,,0.65,1.21,0.03,,,,,,
July,,,,1.10,3.29,3.73,,,,,,
August,,,,2.50,2.81,2.45,,,,,,
September,,,,2.35,3.63,2.98,,,,,,
October,,,,5.86,6.88,3.79,,,,,,
November,,,,3.78,3.71,3.46,,,,,,
December,,,,3.17,6.20,4.84,,,,,,
Total,,,,37.95,41.53,37.64,,,,,,
Calc annual,0.00,0.00,0.00,37.95,41.53,37.64,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
