"ROCHDALE FIELDHEAD YARD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2862,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.45,7.62,3.94,4.57,3.31,3.77,4.99,4.59,12.58,2.48,6.74,
February,4.84,0.52,4.99,6.36,1.31,7.39,3.54,1.80,6.11,0.92,0.53,
March,4.06,3.92,2.93,2.05,1.62,1.64,2.43,5.30,2.96,1.52,3.18,
April,5.68,1.84,2.35,3.86,1.66,2.92,1.85,2.93,0.93,1.30,2.44,
May,7.01,2.10,1.28,4.16,5.42,6.14,4.20,1.81,1.28,3.69,2.09,
June,2.76,0.39,2.29,1.03,2.20,0.19,2.21,4.12,6.59,1.54,2.50,
July,10.18,2.06,4.88,4.56,4.17,1.88,2.54,3.53,1.75,3.13,7.00,
August,3.09,6.68,4.39,5.77,5.64,3.43,4.97,7.53,4.66,6.43,7.29,
September,3.67,1.56,3.57,4.47,4.25,3.71,3.27,6.07,0.58,2.82,3.54,
October,1.73,4.35,0.84,6.12,5.34,5.05,3.91,3.92,4.90,6.18,6.30,
November,2.27,2.70,3.53,7.39,2.57,2.66,5.96,4.75,7.99,8.61,6.19,
December,3.94,7.17,5.57,4.24,5.05,3.40,1.72,1.18,3.32,8.66,3.99,
Total,54.68,40.91,40.56,54.58,42.54,42.18,41.59,47.53,53.65,47.28,51.79,
Calc annual,54.68,40.91,40.56,54.58,42.54,42.18,41.59,47.53,53.65,47.28,51.79,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
