"WANBOROUGH THE SCHOOLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.82,2.03,,,,,,,,,
February,,0.29,2.06,,,,,,,,,
March,,1.11,2.72,,,,,,,,,
April,,0.38,2.94,2.23,,,,,,,,
May,,1.10,0.88,3.05,,,,,,,,
June,,0.24,1.05,0.20,,,,,,,,
July,,0.12,4.57,1.26,,,,,,,,
August,,0.84,,2.02,,,,,,,,
September,,0.98,,1.40,,,,,,,,
October,,0.64,,5.38,,,,,,,,
November,,1.66,,1.35,,,,,,,,
December,,0.96,,2.19,,,,,,,,
Total,19.71,10.14,,,,,,,,,,
Calc annual,0.00,10.14,16.25,19.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,19.71,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
