"LITTLE MARCLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2256,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.25,4.84,0.78,5.68,
February,,,,,,,,2.37,1.80,1.07,0.63,
March,,,,,,,,2.59,3.06,0.16,2.77,
April,,,,,,,,1.12,1.76,0.84,2.89,
May,,,,,,,,1.19,1.12,2.52,2.34,
June,,,,,,,,2.31,2.73,1.59,0.60,
July,,,,,,,,3.61,0.85,2.09,3.09,
August,,,,,,,,3.51,3.73,1.21,2.93,
September,,,,,,,0.78,4.75,1.17,0.48,3.53,
October,,,,,,,2.73,1.58,5.70,3.29,2.87,
November,,,,,,,3.76,2.84,3.20,8.46,2.77,
December,,,,,,,0.53,2.03,2.88,8.14,3.08,
Total,,,,,,,7.80,31.15,32.84,30.63,33.18,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,7.80,31.15,32.84,30.63,33.18,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,-0.00,0.00,
