"LOCH ARKAIG, GLEN DESSARY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5724,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,20.27,20.03,7.79,19.51,9.95,,15.00,16.34,21.60,3.55,19.19,
February,18.11,9.64,15.81,6.76,5.98,,9.00,4.80,13.81,2.97,0.97,
March,13.80,20.21,6.25,4.43,1.77,,9.65,7.21,10.35,3.13,7.12,
April,6.21,4.58,4.95,4.61,5.53,,4.48,13.14,5.40,6.34,4.52,
May,10.54,6.89,13.53,6.89,4.24,,4.60,6.63,1.00,7.11,5.21,
June,4.74,2.32,5.63,7.83,7.93,,5.03,6.79,6.25,7.93,5.13,
July,9.03,9.21,5.62,10.88,10.62,,6.82,4.48,9.72,4.95,2.55,
August,4.85,5.95,6.85,12.60,8.41,,10.30,6.89,6.37,8.80,13.35,
September,6.94,5.87,7.30,15.56,14.76,,10.34,10.54,7.80,11.79,8.21,
October,4.43,20.68,2.75,18.18,7.76,,11.55,12.87,14.58,19.27,18.53,
November,16.29,3.08,8.20,9.01,7.50,,8.90,10.20,17.39,9.82,11.84,
December,6.00,24.45,19.68,8.60,16.64,,11.70,0.70,13.92,21.24,10.46,
Total,121.21,132.91,104.36,124.86,101.09,,107.37,100.59,128.19,106.90,107.08,
Calc annual,121.21,132.91,104.36,124.86,101.09,0.00,107.37,100.59,128.19,106.90,107.08,
Difference,0.00,0.00,-0.00,0.00,0.00,NaN,0.00,0.00,0.00,0.00,-0.00,
