"BELFAST, ROYAL ACADEMIC INSTITUTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.83,6.79,2.16,4.17,
February,,,,,,,,2.61,4.83,3.82,0.92,
March,,,,,,,,2.57,3.63,0.61,1.85,
April,,,,,,,,1.53,1.76,1.17,1.75,
May,,,,,,,,1.83,1.41,2.58,1.46,
June,,,,,,,,3.70,4.20,2.44,2.44,
July,,,,,,,,3.38,2.65,2.96,3.31,
August,,,,,,,,3.56,3.14,4.52,5.99,
September,,,,,,,,5.51,2.60,0.68,4.37,
October,,,,,,,,2.84,5.57,4.63,6.05,
November,,,,,,,,4.50,5.47,4.63,4.41,
December,,,,,,,,3.00,3.89,8.27,3.58,
Total,,,,,,,,38.86,45.94,38.47,40.30,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.86,45.94,38.47,40.30,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
