"SHOTTON PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3530,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.20,4.32,2.97,1.20,1.90,1.64,,,3.14,2.85,4.12,
February,1.50,0.29,3.80,4.16,1.57,2.64,,,1.40,1.02,1.89,
March,2.62,0.77,1.61,1.62,0.95,1.73,,,2.30,0.14,2.91,
April,4.07,1.12,1.50,2.08,2.03,3.05,,,0.96,1.31,2.08,
May,3.63,1.50,1.10,3.30,5.74,3.29,,,1.30,1.23,1.39,
June,0.71,0.71,1.46,1.05,2.72,0.18,,,5.18,2.19,1.15,
July,6.00,1.80,4.50,1.99,5.12,3.06,,,1.83,2.41,5.90,
August,1.73,5.14,2.73,3.55,2.65,5.13,,,3.41,2.01,3.98,
September,1.45,0.69,4.88,1.48,2.07,3.24,,,0.81,0.95,3.71,
October,2.83,1.86,2.14,2.49,3.89,2.08,,,3.42,2.34,2.18,
November,0.83,2.95,1.04,4.23,1.34,2.38,,,2.60,2.81,3.86,
December,4.04,1.58,4.36,2.95,2.79,3.65,,,1.85,2.94,2.10,
Total,33.61,22.73,32.09,30.10,32.77,32.07,,,28.20,22.20,35.27,
Calc annual,33.61,22.73,32.09,30.10,32.77,32.07,0.00,0.00,28.20,22.20,35.27,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,-0.00,0.00,0.00,
