"BUCKIE ROCHOMIE NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.52,,,,,,,,,,,
February,1.35,,,,,,,,,,,
March,1.50,,,,,,,,,,,
April,3.26,,,,,,,,,,,
May,1.68,,,,,,,,,,,
June,0.77,,,,,,,,,,,
July,2.69,,,,,,,,,,,
August,2.51,,,,,,,,,,,
September,2.76,,,,,,,,,,,
October,1.44,,,,,,,,,,,
November,1.14,,,,,,,,,,,
December,1.85,,,,,,,,,,,
Total,22.47,,,,,,,,,,,
Calc annual,22.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
