"CAMELFORD (STANNON CLAY WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1893,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.26,6.52,6.32,5.55,8.58,5.94,8.78,9.04,10.34,3.28,9.48,
February,2.04,0.37,5.86,12.78,2.39,8.90,4.22,5.09,5.13,2.84,2.91,
March,5.55,5.06,4.70,2.36,2.53,1.41,1.26,5.95,7.05,0.96,3.77,
April,7.89,1.47,5.74,4.54,4.38,5.02,2.67,3.63,3.26,1.38,3.94,
May,2.85,2.97,2.43,4.03,4.07,6.61,2.26,1.60,2.26,5.53,3.01,
June,3.31,0.16,2.61,2.02,3.19,0.00,4.13,5.50,3.66,3.46,3.34,
July,8.06,2.04,5.20,2.72,6.19,5.09,2.74,4.90,3.05,3.09,4.31,
August,3.26,4.68,4.58,4.50,8.46,4.53,3.38,5.40,4.78,5.90,5.96,
September,4.63,2.15,5.54,6.39,5.96,4.74,2.34,11.00,1.91,0.97,6.14,
October,7.93,1.49,1.87,10.07,8.86,6.53,3.34,4.23,8.77,10.60,7.99,
November,4.77,5.26,3.53,7.06,5.29,4.89,10.77,7.30,7.63,15.67,7.28,
December,5.10,5.19,9.16,7.52,8.08,6.10,2.14,4.50,7.74,12.07,6.10,
Total,64.65,37.36,57.54,69.54,67.98,59.76,48.03,68.14,65.58,65.75,64.23,
Calc annual,64.65,37.36,57.54,69.54,67.98,59.76,48.03,68.14,65.58,65.75,64.23,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
