"PONTSTICILL, PENRHADWY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,8.35,8.48,,,,
February,,,,,,,5.03,5.97,,,,
March,,,,,,,1.55,6.26,5.82,0.89,,
April,,,,,,,3.73,2.00,,0.86,,
May,,,,,,,3.46,2.29,,,,
June,,,,,,,2.55,6.45,,,,
July,,,,,,,3.55,4.94,,,,
August,,,,,,,5.70,10.65,,3.77,,
September,,,,,,,2.78,6.79,,2.28,,
October,,,,,,,4.96,5.54,,9.02,,
November,,,,,,,12.91,5.30,9.43,16.40,,
December,,,,,,,0.54,3.31,5.46,15.97,,
Total,,,,,,,55.11,67.98,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,55.11,67.98,20.71,49.19,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,
