"HARROGATE BILTON SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3364,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.15,3.76,4.12,1.58,2.34,2.37,3.40,2.38,6.44,1.97,5.17,
February,1.97,0.11,3.00,5.09,0.89,4.60,2.28,1.22,3.17,0.79,1.10,
March,2.60,1.92,1.96,1.77,1.49,0.99,1.29,1.88,3.06,0.54,2.67,
April,4.46,1.21,3.26,2.09,1.86,4.04,1.05,1.77,0.93,1.15,2.96,
May,3.18,1.95,1.01,3.30,4.96,5.00,2.10,1.84,2.98,1.60,1.43,
June,1.54,0.17,1.49,1.11,2.10,0.03,3.45,2.59,4.47,1.40,1.53,
July,5.73,1.53,4.73,2.70,3.53,1.26,1.73,4.13,0.63,3.33,4.51,
August,1.60,3.60,5.46,3.65,3.01,1.84,3.02,8.00,4.01,2.17,3.39,
September,1.00,0.96,3.51,2.41,3.33,2.67,1.66,4.02,0.47,0.48,3.89,
October,3.58,1.83,1.24,3.20,3.34,3.46,3.44,3.07,5.22,3.19,2.21,
November,1.66,2.43,1.05,3.31,2.54,2.02,5.54,2.74,3.60,4.12,5.09,
December,3.05,3.53,4.28,3.36,3.41,3.87,0.89,2.78,1.84,6.32,2.84,
Total,34.52,23.00,35.11,33.57,32.80,32.15,29.85,36.42,36.82,27.06,36.79,
Calc annual,34.52,23.00,35.11,33.57,32.80,32.15,29.85,36.42,36.82,27.06,36.79,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,
