"WIRRAL WATER WORKS PRENTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2787,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.98,2.87,3.71,1.29,1.73,1.34,2.12,2.41,4.34,1.71,4.69,
February,2.63,0.12,2.21,3.12,0.41,4.39,2.22,1.03,2.79,0.86,0.81,
March,3.80,1.44,1.65,1.01,0.66,0.69,0.86,2.51,1.14,0.16,3.62,
April,3.34,1.02,1.69,1.79,1.42,1.51,0.37,0.76,1.15,1.12,3.94,
May,2.82,1.73,1.44,3.24,5.20,2.24,3.01,1.38,1.29,1.47,1.73,
June,3.89,0.19,1.76,0.27,1.87,0.00,0.92,3.92,3.22,1.68,2.19,
July,6.53,0.79,3.64,2.91,4.15,2.35,3.36,2.93,1.92,4.05,7.62,
August,1.77,4.69,2.79,3.16,4.93,3.24,2.29,6.24,2.20,3.72,4.85,
September,3.31,1.09,2.48,3.65,3.43,3.97,3.50,5.15,1.25,1.86,2.96,
October,2.06,2.94,0.38,3.73,3.73,3.15,2.61,2.51,3.41,4.97,4.37,
November,0.47,1.95,1.54,3.14,1.88,2.69,3.38,3.67,3.48,5.20,4.41,
December,2.04,2.89,3.43,4.14,3.22,2.06,0.57,1.32,2.04,4.36,4.01,
Total,35.64,21.72,26.72,31.45,32.63,27.63,25.21,33.83,28.23,31.16,45.20,
Calc annual,35.64,21.72,26.72,31.45,32.63,27.63,25.21,33.83,28.23,31.16,45.20,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
