"CIRENCESTER BARTONBURY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.85,3.16,2.24,3.85,,,,,,,
February,,0.33,3.69,5.50,0.63,,,,,,,
March,,1.75,2.66,2.21,1.47,,,,,,,
April,,1.03,2.60,2.68,2.82,,,,,,,
May,,1.18,0.95,1.21,6.13,,,,,,,
June,,0.34,0.99,0.39,2.73,,,,,,,
July,,0.41,5.18,1.66,4.35,,,,,,,
August,,1.69,4.92,2.21,3.73,,,,,,,
September,,1.68,2.14,2.51,4.12,,,,,,,
October,,1.35,1.07,4.51,4.92,,,,,,,
November,,2.48,1.74,1.86,2.11,,,,,,,
December,,1.53,3.87,3.46,4.47,,,,,,,
Total,-999.00,16.62,32.97,30.44,41.33,,,,,,,
Calc annual,0.00,16.62,32.97,30.44,41.33,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-999.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
