"BALDERSDALE BALDERHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3492,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.10,9.00,4.10,5.70,3.60,4.60,6.20,6.00,8.50,1.00,6.50,
February,5.70,1.40,4.90,6.00,1.90,6.20,4.60,3.40,5.80,0.60,1.20,
March,4.40,4.00,3.00,2.80,1.90,3.30,2.30,5.90,3.50,0.50,2.10,
April,6.40,1.50,3.70,3.70,2.40,4.50,4.00,4.70,1.20,2.00,3.20,
May,5.60,2.90,1.50,4.10,5.10,5.10,3.20,2.70,1.60,2.60,2.20,
June,3.10,1.20,2.80,1.80,4.60,0.50,2.30,4.20,7.00,3.10,3.50,
July,6.50,2.50,5.80,4.10,5.80,2.50,6.10,5.40,4.30,5.40,7.50,
August,3.10,7.20,4.00,8.00,4.10,5.20,5.10,9.00,8.30,4.50,7.70,
September,2.60,2.20,5.40,4.10,5.10,2.90,6.50,7.50,1.90,3.20,4.70,
October,2.80,4.00,1.90,9.00,6.20,5.20,5.50,4.70,5.50,5.40,6.50,
November,3.10,2.50,2.00,5.40,4.10,3.10,6.60,5.70,6.50,7.00,5.20,
December,3.90,6.80,6.40,3.70,7.30,7.30,2.50,2.10,2.50,7.50,3.40,
Total,54.30,45.20,45.50,58.40,52.10,50.40,54.90,61.30,56.60,42.80,53.70,
Calc annual,54.30,45.20,45.50,58.40,52.10,50.40,54.90,61.30,56.60,42.80,53.70,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,
