"ROCHDALE BROADFIELD PARK OBSERVATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2861,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.47,7.62,4.03,4.71,3.84,3.84,5.71,5.36,11.25,2.39,6.50,
February,4.70,0.60,5.19,6.56,1.56,6.57,3.97,2.25,5.15,0.94,0.39,
March,4.09,4.11,3.24,2.29,1.72,1.89,2.63,5.87,3.07,1.55,3.02,
April,5.92,1.84,2.59,4.12,1.94,3.00,2.13,3.76,1.03,1.18,2.56,
May,6.08,2.46,1.39,4.28,6.00,7.42,4.20,1.84,1.27,4.06,2.07,
June,2.80,0.42,2.51,1.30,2.36,0.33,2.96,4.01,6.61,1.47,2.57,
July,9.03,2.14,5.31,5.14,4.58,2.08,2.90,3.53,1.88,3.14,6.61,
August,2.91,7.11,4.59,5.98,6.93,3.55,5.90,8.01,5.63,6.70,7.47,
September,3.07,1.39,4.10,5.02,4.79,3.78,3.54,5.53,0.67,2.35,3.63,
October,1.50,4.76,1.07,6.24,5.63,5.52,3.75,4.25,4.82,6.15,6.06,
November,2.16,2.84,3.68,7.25,2.68,2.79,6.83,4.23,6.59,9.00,5.53,
December,4.22,7.17,6.03,4.78,5.79,3.90,2.55,1.18,3.15,7.88,3.71,
Total,51.95,42.46,43.73,57.67,47.82,44.67,47.07,49.82,51.12,46.81,50.12,
Calc annual,51.95,42.46,43.73,57.67,47.82,44.67,47.07,49.82,51.12,46.81,50.12,
Difference,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
