"CRAY STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4190,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,19.00,12.50,8.00,5.60,7.70,9.60,11.50,11.50,15.00,3.00,14.80,
February,5.60,0.80,8.00,17.00,1.00,14.30,6.50,8.00,8.50,2.25,0.50,
March,9.40,9.00,8.50,2.60,3.15,1.65,2.00,8.50,6.50,1.75,5.50,
April,12.50,2.50,5.00,4.00,7.45,5.60,4.25,3.00,2.40,1.00,3.00,
May,4.50,3.20,2.00,3.70,6.00,7.60,3.50,2.50,0.90,7.00,3.50,
June,5.00,1.00,1.80,1.50,3.30,0.00,2.50,6.50,8.70,3.55,3.00,
July,5.60,5.80,7.20,3.70,5.30,3.12,3.00,8.00,2.85,4.50,7.50,
August,3.50,7.20,4.10,5.80,6.60,5.35,6.00,13.00,8.90,5.00,8.50,
September,6.70,3.50,3.90,5.70,9.50,4.90,2.00,9.00,2.00,2.50,7.50,
October,7.00,3.60,2.80,11.30,8.77,14.30,6.50,8.00,13.00,10.50,13.00,
November,6.20,4.90,3.00,5.60,4.40,3.00,16.00,5.50,16.09,19.15,7.75,
December,10.50,9.50,9.30,7.50,14.00,8.50,1.00,6.00,7.70,19.00,9.00,
Total,95.50,63.50,63.60,74.00,77.17,77.92,64.75,89.50,92.54,79.20,83.55,
Calc annual,95.50,63.50,63.60,74.00,77.17,77.92,64.75,89.50,92.54,79.20,83.55,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
