"BORGIE, SKERRAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5802,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,1.65,4.03,7.32,2.24,3.88,
February,,,,,,,1.86,1.22,3.91,0.92,1.48,
March,,,,,,,4.16,2.43,2.25,0.96,3.71,
April,,,,,,,1.74,5.79,1.87,2.21,1.58,
May,,,,,,,2.18,2.67,2.01,2.31,2.76,
June,,,,,,,2.76,4.62,3.58,3.37,2.86,
July,,,,,,,2.09,1.85,2.46,1.82,3.66,
August,,,,,,,2.54,2.59,2.32,5.06,5.63,
September,,,,,,,3.80,6.67,3.05,5.26,2.85,
October,,,,,,,8.53,6.12,3.54,6.33,5.50,
November,,,,,,,3.19,4.74,5.47,3.35,8.92,
December,,,,,,,4.56,1.21,3.16,7.12,3.04,
Total,,,,,,,39.06,43.94,40.94,40.95,45.87,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,39.06,43.94,40.94,40.95,45.87,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,
