"ATHBOY MITCHELSTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.62,3.33,2.92,2.45,,,,,,,,
February,2.42,1.12,2.61,4.83,,,,,,,,
March,3.08,2.97,1.94,1.75,,,,,,,,
April,3.25,0.92,3.23,3.51,,,,,,,,
May,3.74,2.43,1.72,1.92,,,,,,,,
June,2.03,0.25,1.81,1.49,,,,,,,,
July,4.17,3.65,3.37,3.36,,,,,,,,
August,2.56,4.09,5.65,5.83,,,,,,,,
September,2.35,1.63,2.34,3.70,,,,,,,,
October,3.88,2.97,1.91,3.29,,,,,,,,
November,3.35,3.44,0.68,2.77,,,,,,,,
December,3.42,3.41,3.43,2.87,,,,,,,,
Total,38.87,30.21,31.61,37.77,,,,,,,,
Calc annual,38.87,30.21,31.61,37.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
