"GREYSTONES. RATHDOWN HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.18,2.35,3.93,1.46,6.78,3.96,8.13,3.19,2.79,2.54,,
February,2.23,1.11,1.62,8.14,1.29,4.21,2.60,3.27,2.64,4.06,,
March,4.15,2.37,2.11,2.25,1.02,0.71,0.70,4.12,5.67,0.29,,
April,3.93,1.01,3.42,3.78,2.45,2.78,1.83,1.13,1.27,1.58,,
May,3.27,2.45,0.54,1.58,3.61,4.92,2.04,1.18,0.20,2.80,,
June,1.58,0.81,0.93,0.81,2.40,0.13,2.30,3.19,4.20,1.99,,
July,5.91,4.85,3.67,1.81,4.38,3.03,3.23,3.43,0.74,2.75,,
August,1.85,2.54,4.88,4.75,2.72,2.10,2.49,5.73,8.97,,,
September,0.89,1.31,2.91,1.82,5.66,3.05,1.34,2.60,0.92,,,
October,7.25,2.09,1.10,2.84,1.86,4.26,2.81,4.36,6.61,,,
November,3.08,5.31,0.66,2.54,3.77,4.64,4.65,3.69,6.98,,,
December,3.80,2.40,2.93,1.66,7.48,3.17,0.53,4.17,4.67,,,
Total,43.12,28.60,28.70,33.44,43.42,36.96,32.65,40.06,45.66,,,
Calc annual,43.12,28.60,28.70,33.44,43.42,36.96,32.65,40.06,45.66,16.01,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
