"MORETONHAMPSTEAD BLACKINGSTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1751,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.16,2.87,5.65,2.16,6.20,7.11,6.98,5.64,5.52,2.71,6.76,
February,0.86,0.32,4.05,11.35,2.07,4.80,3.04,4.76,3.23,2.32,2.24,
March,4.10,2.39,4.07,1.64,2.19,0.48,0.43,3.52,5.13,0.23,3.25,
April,5.46,0.34,4.63,4.57,4.03,4.20,1.26,1.92,2.14,0.75,3.61,
May,1.46,1.78,0.46,2.08,4.20,4.33,0.45,0.27,1.07,2.82,1.40,
June,1.74,0.14,0.43,0.23,1.98,0.01,1.75,2.23,2.21,2.60,0.57,
July,4.35,1.14,3.44,2.85,3.80,3.65,0.86,4.74,1.68,1.66,2.14,
August,0.82,1.40,3.98,2.51,2.58,1.46,0.67,3.56,2.18,1.94,5.80,
September,1.90,0.58,4.07,3.06,5.36,3.65,0.65,5.34,1.62,0.68,6.48,
October,3.97,1.49,1.06,6.23,6.65,3.96,1.94,2.28,5.88,6.40,4.78,
November,2.90,5.83,2.52,2.99,5.62,4.18,11.11,3.78,5.32,12.30,7.30,
December,5.07,2.27,6.79,3.52,5.15,6.00,0.67,4.76,5.13,11.16,4.68,
Total,40.79,20.55,41.15,43.19,49.83,43.83,29.81,42.80,41.11,45.57,49.01,
Calc annual,40.79,20.55,41.15,43.19,49.83,43.83,29.81,42.80,41.11,45.57,49.01,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
