"HAYFIELD, PARK HALL MOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643/9/4/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.85,5.28,3.37,4.70,2.51,3.41,3.60,3.24,7.99,2.08,4.52,
February,3.96,0.73,4.92,5.11,1.00,5.35,3.08,1.97,4.54,1.10,0.65,
March,2.33,2.82,1.56,1.79,1.05,2.40,1.76,4.62,1.60,1.17,2.77,
April,5.33,1.56,2.85,3.27,1.87,2.02,2.24,4.31,1.29,1.60,3.05,
May,5.37,1.81,1.07,3.91,4.62,3.41,4.12,1.54,1.12,2.51,2.33,
June,3.00,0.57,3.08,1.65,2.52,0.28,3.05,6.40,5.80,1.48,3.38,
July,6.51,1.30,5.00,5.48,4.30,2.85,3.42,2.22,2.27,3.64,7.65,
August,2.20,4.27,5.31,4.56,7.12,3.41,4.92,4.96,5.88,4.66,5.80,
September,3.09,1.30,4.29,5.08,4.22,4.59,3.88,7.92,0.72,2.07,4.11,
October,1.35,2.39,1.36,3.76,5.07,4.67,3.54,3.27,4.25,5.34,6.37,
November,1.15,2.12,3.36,4.58,2.27,4.70,4.09,4.41,6.43,7.82,4.40,
December,3.46,6.00,3.59,4.50,3.32,2.72,2.93,0.58,2.40,6.30,3.10,
Total,42.60,30.15,39.76,48.39,39.87,39.81,40.63,45.44,44.29,39.77,48.13,
Calc annual,42.60,30.15,39.76,48.39,39.87,39.81,40.63,45.44,44.29,39.77,48.13,
Difference,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
